Ai	Aj	Bi	Bj	length	distance	complex	cov	mfe	comp	p-value	shapeA	shapeB	length_ex	mfe_ex	comp_ex	p-value_ex	Aseg	Bseg	Aseg_i	Aseg_j	Bseg_i	Bseg_j
6992	6997	10330	10335	6	3333	0.63	10	-10.71	0.22	0.04224724693135773	-100	-100	18	-17.86	0.23	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2070	2075	1105	1110
6992	6997	13777	13782	6	6780	0.65	10	-11.0	0.19	0.014101552629187442	-100	-100	12	-17.42	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2070	2075	98	103
6994	6999	14349	14354	6	7350	0.54	10	-11.36	0.2	0.02398576338589975	-100	-100	13	-15.71	0.22	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2072	2077	670	675
6996	7002	10698	10704	7	3696	0.63	10	-17.93	0.24	0.043621083924628934	-100	-100	16	-19.05	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2074	2080	1473	1479
7006	7012	10304	10310	7	3292	0.83	10	-10.48	0.19	0.020112876750690845	-100	-100	15	-16.12	0.22	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2084	2090	1079	1085
7007	7012	13961	13966	6	6949	0.84	10	-10.06	0.18	0.02509774570365586	-100	-100	16	-16.91	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2085	2090	282	287
7007	7013	10187	10193	7	3174	0.7	10	-10.55	0.16	0.009648549075284896	-100	-100	15	-24.86	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2085	2091	962	968
7007	7016	10362	10371	10	3346	0.74	10	-16.11	0.19	0.010380886487050378	-100	-100	19	-24.7	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2085	2094	1137	1146
7010	7016	13016	13022	7	6000	0.83	10	-10.01	0.19	0.02705695530636243	-100	-100	13	-13.57	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2088	2094	484	490
7015	7020	12614	12619	6	5594	0.75	10	-10.08	0.16	0.022480910698052248	-100	-100	15	-28.03	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2093	2098	82	87
7015	7021	9944	9950	7	2923	0.75	10	-10.64	0.21	0.015932994550511448	-100	-100	14	-14.14	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2093	2099	719	725
7019	7024	13849	13854	6	6825	0.85	10	-12.76	0.18	0.03815725367418665	-100	-100	14	-15.14	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2097	2102	170	175
7019	7026	9686	9693	8	2660	0.78	10	-19.45	0.19	0.019098892246303234	-100	-100	13	-23.8	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2097	2104	461	468
7020	7025	12903	12908	6	5878	0.91	10	-12.51	0.16	0.04000514176990089	-100	-100	11	-12.94	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2098	2103	371	376
7020	7025	13931	13936	6	6906	0.78	10	-12.8	0.18	0.049121222811798426	-100	-100	13	-19.09	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2098	2103	252	257
7022	7026	13752	13756	5	6726	0.88	10	-10.55	0.2	0.04995557551115837	-100	-100	13	-17.22	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2100	2104	73	77
7022	7027	9282	9287	6	2255	0.76	10	-14.04	0.17	0.04549172199293561	-100	-100	15	-18.25	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2100	2105	57	62
7024	7030	12605	12611	7	5575	0.68	10	-13.74	0.19	0.03993130879388873	-100	-100	18	-28.29	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2102	2108	73	79
7024	7032	13175	13183	9	6143	0.8	10	-16.23	0.18	0.02544819320045366	-100	-100	18	-27.21	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2102	2110	643	651
7034	7039	13137	13142	6	6098	0.8	10	-10.57	0.23	0.04122941845610717	-100	-100	22	-27.69	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2112	2117	605	610
7035	7039	10072	10076	5	3033	0.77	10	-10.07	0.2	0.03619071791197037	-100	-100	15	-20.23	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2113	2117	847	851
7035	7040	13345	13350	6	6305	0.71	10	-13.94	0.16	0.021017613022110915	-100	-100	15	-17.09	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2113	2118	813	818
7035	7041	9867	9873	7	2826	0.68	10	-15.68	0.2	0.03820587300834377	-100	-100	18	-22.69	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2113	2119	642	648
7040	7047	9412	9419	8	2365	0.72	10	-11.14	0.16	0.04089989506487923	-100	-100	18	-19.03	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2118	2125	187	194
7042	7048	7573	7579	7	525	0.59	10	-11.37	0.25	0.046213853972043695	-100	-100	11	-12.07	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP4	2120	2126	297	303
7042	7048	9530	9536	7	2482	0.63	10	-10.62	0.21	0.039119035335318686	-100	-100	17	-19.7	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2120	2126	305	311
7055	7060	9768	9773	6	2708	0.82	10	-11.13	0.18	0.01769606051748074	-100	-100	16	-17.61	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2133	2138	543	548
7056	7060	9703	9707	5	2643	0.85	10	-10.11	0.19	0.013799825793349041	-100	-100	13	-12.94	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2134	2138	478	482
7059	7066	13775	13782	8	6709	0.72	10	-12.82	0.2	0.02755820743546411	-100	-100	20	-17.56	0.22	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2137	2144	96	103
7059	7069	10406	10416	11	3337	0.77	10	-14.59	0.21	0.036366656170445766	-100	-100	14	-21.1	0.23	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2137	2147	1181	1191
7060	7068	9986	9994	9	2918	0.77	10	-13.05	0.2	0.03390686370965834	-100	-100	24	-25.58	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2138	2146	761	769
7060	7068	14061	14069	9	6993	0.72	10	-15.55	0.2	0.04297193070686589	-100	-100	14	-17.23	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2138	2146	382	390
7061	7067	10436	10442	7	3369	0.72	10	-11.83	0.21	0.04161746904700969	-100	-100	16	-20.73	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2139	2145	1211	1217
7063	7067	11296	11300	5	4229	0.69	10	-10.19	0.2	0.035317734721296734	-100	-100	15	-10.78	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP6	2141	2145	386	390
7068	7075	10352	10359	8	3277	0.7	10	-12.12	0.18	0.04857600868285006	-100	-100	11	-12.08	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2146	2153	1127	1134
7069	7073	11986	11990	5	4913	0.7	10	-10.44	0.2	0.02831623074147549	-100	-100	9	-10.99	0.23	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP6	2147	2151	1076	1080
7069	7077	13440	13448	9	6363	0.74	10	-20.27	0.18	0.014590096844050437	-100	-100	17	-28.41	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2147	2155	908	916
7070	7076	14162	14168	7	7086	0.72	10	-13.93	0.2	0.02514328859604853	-100	-100	12	-14.6	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2148	2154	483	489
7071	7076	9427	9432	6	2351	0.64	10	-10.51	0.22	0.044483111215198545	-100	-100	14	-16.96	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2149	2154	202	207
7071	7076	10720	10725	6	3644	0.7	10	-10.93	0.22	0.03104106000958229	-100	-100	12	-15.52	0.22	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2149	2154	1495	1500
7073	7077	12031	12035	5	4954	0.73	10	-10.03	0.18	0.03967263365265472	-100	-100	12	-15.99	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP6	2151	2155	1121	1125
7073	7078	13837	13842	6	6759	0.74	10	-13.29	0.2	0.021078858582241122	-100	-100	14	-17.33	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2151	2156	158	163
7081	7087	12996	13002	7	5909	0.95	10	-11.5	0.19	0.049932139651127194	-100	-100	15	-13.43	0.23	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2159	2165	464	470
7083	7088	12936	12941	6	5848	0.85	10	-10.03	0.19	0.02095057333459649	-100	-100	14	-14.81	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2161	2166	404	409
7085	7090	13292	13297	6	6202	0.88	10	-10.84	0.22	0.035225240581648776	-100	-100	15	-15.91	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2163	2168	760	765
7085	7093	14105	14113	9	7012	0.88	10	-10.31	0.2	0.042867092940867546	-100	-100	11	-11.59	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2163	2171	426	434
7086	7091	13232	13237	6	6141	0.86	10	-10.28	0.21	0.018938200795305282	-100	-100	19	-17.8	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2164	2169	700	705
7098	7104	10429	10435	7	3325	0.79	8	-10.78	0.21	0.04778880658610207	-100	-100	16	-16.2	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2176	2182	1204	1210
7100	7105	10267	10272	6	3162	0.81	8	-11.69	0.25	0.03482480150768297	-100	-100	20	-26.66	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2178	2183	1042	1047
7101	7105	10267	10271	5	3162	0.81	8	-11.1	0.25	0.0423563795693086	-100	-100	20	-26.46	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2179	2183	1042	1046
7108	7113	12980	12985	6	5867	0.83	8	-10.39	0.17	0.029189565279254204	-100	-100	14	-16.73	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2186	2191	448	453
7110	7118	13047	13055	9	5929	0.81	8	-13.06	0.22	0.02743400957024611	-100	-100	18	-22.37	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2188	2196	515	523
7110	7120	13186	13196	11	6066	0.84	8	-15.99	0.23	0.03372504855393521	-100	-100	24	-34.67	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2188	2198	654	664
7112	7120	12539	12547	9	5419	0.86	7	-10.61	0.2	0.026846965258529143	-100	-100	14	-13.38	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2190	2198	7	15
7112	7120	13126	13134	9	6006	0.8	8	-12.6	0.2	0.03242255084575563	-100	-100	20	-22.32	0.19	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2190	2198	594	602
7117	7130	10253	10266	14	3123	0.88	8	-24.17	0.21	0.01121527449654458	-100	-100	16	-23.88	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2195	2208	1028	1041
7123	7130	8452	8459	8	1322	0.84	8	-12.07	0.18	0.016674138820232276	-100	-100	9	-17.62	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP4	2201	2208	1176	1183
7129	7133	12836	12840	5	5703	0.69	8	-10.22	0.18	0.03726473636761851	-100	-100	9	-12.85	0.21	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2207	2211	304	308
7141	7145	9808	9812	5	2663	0.84	7	-10.01	0.16	0.03658047386643204	-100	-100	10	-14.56	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2219	2223	583	587
7141	7145	12921	12925	5	5776	0.82	7	-10.14	0.17	0.04341379962342218	-100	-100	9	-9.03	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2219	2223	389	393
7141	7145	13193	13197	5	6048	0.8	7	-10.11	0.2	0.02414752971883427	-100	-100	15	-13.28	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP7	2219	2223	661	665
7144	7149	9771	9776	6	2622	0.67	7	-10.51	0.19	0.029125835815767664	-100	-100	11	-10.44	0.18	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP5	2222	2227	546	551
7145	7153	14399	14407	9	7246	0.77	7	-11.07	0.18	0.01620963728760494	-100	-100	15	-11.04	0.2	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2223	2231	720	728
7145	7153	14510	14518	9	7357	0.81	7	-12.08	0.18	0.03554712747061883	-100	-100	17	-14.0	0.17	NA	IAV_RNA-10_vRNP3	IAV_RNA-10_vRNP8	2223	2231	831	839
7284	7288	10117	10121	5	2829	0.71	7	-10.98	0.2	0.03236040903815396	-100	-100	7	-12.18	0.18	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	8	12	892	896
7406	7411	12937	12942	6	5526	0.79	10	-12.08	0.21	0.026320206895019682	-100	-100	8	-12.23	0.22	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	130	135	405	410
7932	7936	13690	13694	5	5754	0.76	7	-10.11	0.23	0.04253062302017052	-100	-100	5	-8.45	0.23	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP8	656	660	11	15
8040	8044	13239	13243	5	5195	0.71	10	-10.05	0.26	0.04246773596762976	-100	-100	9	-11.74	0.29	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	764	768	707	711
8139	8143	11986	11990	5	3843	0.69	10	-10.84	0.21	0.0300599351554367	-100	-100	9	-13.9	0.22	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP6	863	867	1076	1080
8389	8393	12717	12721	5	4324	0.87	10	-10.38	0.2	0.030578973044766644	-100	-100	8	-14.01	0.24	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	1113	1117	185	189
8398	8404	14349	14355	7	5945	0.66	10	-11.26	0.18	0.012918139929142702	-100	-100	11	-15.27	0.18	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP8	1122	1128	670	676
8398	8405	10188	10195	8	1783	0.67	10	-11.36	0.21	0.012275574654704968	-100	-100	14	-19.26	0.2	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1122	1129	963	970
8446	8450	12603	12607	5	4153	0.78	10	-10.26	0.22	0.013349987832085408	-100	-100	14	-21.16	0.2	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	1170	1174	71	75
8453	8459	10694	10700	7	2235	0.76	10	-11.35	0.19	0.048536977250399294	-100	-100	9	-16.45	0.2	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1177	1183	1469	1475
8453	8459	12757	12763	7	4298	0.75	10	-14.53	0.19	0.04928087629103706	-100	-100	7	-14.64	0.19	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	1177	1183	225	231
8494	8498	9967	9971	5	1469	0.97	10	-13.59	0.19	0.00811396153428634	-100	-100	8	-12.76	0.21	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1218	1222	742	746
8494	8499	9810	9815	6	1311	0.99	10	-15.12	0.22	0.029447029441459716	-100	-100	6	-13.93	0.22	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1218	1223	585	590
8822	8827	12712	12717	6	3885	0.87	10	-10.39	0.22	0.0329410911101895	-100	-100	12	-10.32	0.22	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	1546	1551	180	185
9041	9047	13351	13357	7	4304	0.87	10	-10.56	0.2	0.02019171358920946	-100	-100	11	-11.51	0.22	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP7	1765	1771	819	825
9092	9100	9862	9870	9	762	0.69	7	-15.14	0.2	0.028082312978765844	-100	-100	9	-14.56	0.2	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1816	1824	637	645
9093	9098	9771	9776	6	673	0.67	7	-10.87	0.19	0.028712275010305266	-100	-100	8	-11.87	0.18	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP5	1817	1822	546	551
9094	9102	14399	14407	9	5297	0.77	7	-11.39	0.18	0.016790042998808596	-100	-100	16	-14.16	0.18	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP8	1818	1826	720	728
9094	9102	14510	14518	9	5408	0.81	7	-11.41	0.18	0.039499263096770765	-100	-100	12	-10.43	0.18	NA	IAV_RNA-10_vRNP4	IAV_RNA-10_vRNP8	1818	1826	831	839
9231	9239	13546	13554	9	4307	0.72	6	-13.46	0.17	0.04917973212567617	-100	-100	15	-15.13	0.16	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	6	14	1014	1022
9257	9262	12712	12717	6	3450	0.92	8	-10.26	0.17	0.029357730737899046	-100	-100	13	-13.95	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	32	37	180	185
9258	9264	14222	14228	7	4958	0.8	8	-12.19	0.17	0.021385819961314056	-100	-100	13	-12.84	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	33	39	543	549
9259	9264	12645	12650	6	3381	0.85	8	-10.31	0.16	0.018533660145287678	-100	-100	18	-14.2	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	34	39	113	118
9269	9275	13119	13125	7	3844	0.87	10	-12.15	0.19	0.035080390904058456	-100	-100	9	-14.66	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	44	50	587	593
9269	9275	13161	13167	7	3886	0.84	10	-14.0	0.19	0.03505750774030414	-100	-100	11	-23.85	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	44	50	629	635
9272	9279	14221	14228	8	4942	0.77	10	-12.88	0.19	0.043484169781753956	-100	-100	12	-15.19	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	47	54	542	549
9284	9289	13192	13197	6	3903	0.75	10	-12.65	0.16	0.03251444957887417	-100	-100	11	-15.03	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	59	64	660	665
9291	9296	13375	13380	6	4079	0.89	10	-10.11	0.19	0.014170495025510932	-100	-100	11	-11.09	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	66	71	843	848
9292	9298	12624	12630	7	3326	0.93	10	-10.03	0.19	0.0441121312788153	-100	-100	12	-10.53	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	67	73	92	98
9314	9320	13274	13280	7	3954	0.77	10	-12.86	0.21	0.025621081960269687	-100	-100	14	-18.38	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	89	95	742	748
9315	9323	12592	12600	9	3269	0.84	10	-14.09	0.22	0.030107182787112663	-100	-100	19	-25.36	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	90	98	60	68
9325	9329	14370	14374	5	5041	0.81	10	-12.07	0.16	0.04873771225651946	-100	-100	9	-11.82	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	100	104	691	695
9334	9339	12980	12985	6	3641	0.83	10	-13.29	0.23	0.010709702930652987	-100	-100	14	-25.09	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	109	114	448	453
9349	9353	13790	13794	5	4437	0.8	10	-11.2	0.17	0.016785864394977312	-100	-100	14	-18.14	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	124	128	111	115
9365	9374	13068	13077	10	3694	0.78	10	-17.18	0.24	0.018703529365376226	-100	-100	18	-26.07	0.22	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	140	149	536	545
9377	9387	12560	12570	11	3173	0.76	10	-14.45	0.23	0.023339469712755245	-100	-100	18	-21.12	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	152	162	28	38
9427	9431	14195	14199	5	4764	0.67	10	-10.19	0.22	0.025281193627056275	-100	-100	14	-18.59	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	202	206	516	520
9437	9444	13135	13142	8	3691	0.82	10	-13.81	0.22	0.015789323520366882	-100	-100	12	-17.56	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	212	219	603	610
9457	9468	12587	12598	12	3119	0.89	10	-20.18	0.18	0.01220453413940914	-100	-100	18	-22.69	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	232	243	55	66
9475	9479	13155	13159	5	3676	0.78	10	-11.41	0.2	0.032287021321006804	-100	-100	15	-21.41	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	250	254	623	627
9502	9511	13729	13738	10	4218	0.78	10	-15.64	0.21	0.014716796474796623	-100	-100	22	-27.93	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	277	286	50	59
9504	9512	14200	14208	9	4688	0.74	10	-17.0	0.19	0.013071621966879499	-100	-100	14	-19.25	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	279	287	521	529
9517	9523	13341	13347	7	3818	0.77	10	-11.76	0.16	0.04569561145496415	-100	-100	15	-19.39	0.16	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	292	298	809	815
9544	9550	13229	13235	7	3679	0.8	10	-15.42	0.23	0.03938430210226196	-100	-100	10	-16.46	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	319	325	697	703
9545	9551	14201	14207	7	4650	0.7	10	-13.44	0.2	0.029368419098917853	-100	-100	7	-11.75	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	320	326	522	528
9546	9551	14339	14344	6	4788	0.73	10	-14.3	0.22	0.023705039185653254	-100	-100	12	-16.59	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	321	326	660	665
9571	9575	12603	12607	5	3028	0.74	10	-10.88	0.23	0.02257531769634391	-100	-100	16	-22.43	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	346	350	71	75
9581	9587	13219	13225	7	3632	0.87	10	-14.91	0.2	0.00908992432771405	-100	-100	13	-22.55	0.23	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	356	362	687	693
9583	9589	12679	12685	7	3090	0.89	10	-10.89	0.23	0.03839747285532036	-100	-100	16	-17.36	0.23	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	358	364	147	153
9585	9592	12588	12595	8	2996	0.93	10	-15.91	0.23	0.00977443337182149	-100	-100	14	-22.59	0.23	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	360	367	56	63
9633	9638	14309	14314	6	4671	0.74	10	-11.84	0.19	0.04940304885185198	-100	-100	13	-16.37	0.22	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	408	413	630	635
9661	9665	13231	13235	5	3566	0.89	10	-10.18	0.2	0.047215475674878604	-100	-100	12	-14.77	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	436	440	699	703
9661	9667	13805	13811	7	4138	0.81	10	-15.25	0.19	0.026015180335465793	-100	-100	9	-17.9	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	436	442	126	132
9662	9668	13819	13825	7	4151	0.87	10	-13.24	0.21	0.02805675414486508	-100	-100	12	-16.48	0.23	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	437	443	140	146
9663	9668	12702	12707	6	3034	0.8	10	-11.05	0.17	0.019492310256991163	-100	-100	12	-12.62	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	438	443	170	175
9664	9668	14336	14340	5	4668	0.83	10	-10.87	0.23	0.037924266902487846	-100	-100	11	-15.74	0.22	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	439	443	657	661
9678	9684	13375	13381	7	3691	0.89	10	-10.85	0.18	0.012636284315535762	-100	-100	13	-18.51	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	453	459	843	849
9684	9689	12929	12934	6	3240	0.79	10	-12.5	0.16	0.031085496745634544	-100	-100	15	-18.36	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	459	464	397	402
9684	9689	13172	13177	6	3483	0.87	10	-10.27	0.18	0.03764784948310518	-100	-100	18	-23.48	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	459	464	640	645
9686	9692	11773	11779	7	2081	0.77	10	-12.13	0.2	0.028994621822917677	-100	-100	18	-14.55	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP6	461	467	863	869
9688	9694	12685	12691	7	2991	0.69	10	-10.88	0.18	0.023429984062460107	-100	-100	17	-16.77	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	463	469	153	159
9688	9694	14264	14270	7	4570	0.72	10	-10.47	0.16	0.01840060666596488	-100	-100	11	-10.49	0.17	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	463	469	585	591
9715	9719	12718	12722	5	2999	0.92	10	-10.56	0.15	0.01943775407490156	-100	-100	15	-16.68	0.2	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	490	494	186	190
9716	9722	12588	12594	7	2866	0.87	10	-11.04	0.19	0.016826863362671918	-100	-100	12	-11.73	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	491	497	56	62
9724	9731	14147	14154	8	4416	0.79	10	-12.49	0.21	0.03425741856171849	-100	-100	10	-12.63	0.22	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	499	506	468	475
9728	9734	14507	14513	7	4773	0.88	10	-11.5	0.22	0.025408139635407667	-100	-100	15	-14.42	0.22	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	503	509	828	834
9737	9743	12919	12925	7	3176	0.81	10	-14.07	0.22	0.034386502919708906	-100	-100	13	-17.48	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	512	518	387	393
9742	9747	12880	12885	6	3133	0.73	10	-12.5	0.22	0.016663765292965094	-100	-100	13	-18.81	0.21	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	517	522	348	353
9742	9748	13796	13802	7	4048	0.69	10	-14.4	0.21	0.0099803678107383	-100	-100	15	-22.46	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP8	517	523	117	123
9754	9762	12584	12592	9	2822	0.93	10	-12.7	0.2	0.04132284560791921	-100	-100	20	-19.07	0.19	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	529	537	52	60
9758	9766	13289	13297	9	3523	0.89	10	-15.99	0.18	0.04513329247035325	-100	-100	13	-17.38	0.18	NA	IAV_RNA-10_vRNP5	IAV_RNA-10_vRNP7	533	541	757	765
